Invoice_ID,Date,Customer_ID,Product_ID,Quantity,Unit_Price,Cost_Price,Payment_Mode,Employee_ID,Total_Amount
INV11613,29-12-2024,C1209,P1821,7,4395.63,3321.26,Card,E196,30769.41
INV11614,17-10-2024,C1654,P1225,2,4558.3,3388.01,Card,E123,9116.6
INV11615,19-04-2025,C1980,P1201,9,4003.68,3496.59,Cash,E167,36033.12
INV11616,07-10-2024,C1626,P1243,2,3636.35,3161.96,Cash,E125,7272.7
INV11617,25-01-2025,C1163,P1902,4,4454.51,3320.05,UPI,E140,17818.04
INV11618,07-09-2024,C1324,P1487,5,3409.39,2851.46,Card,E129,17046.95
INV11619,06-02-2025,C1401,P1039,6,3839.69,3058.47,Cash,E191,23038.14
INV11620,08-12-2024,C1847,P1646,4,4348.51,3750.74,UPI,E158,17394.04
INV11621,15-06-2025,C1112,P1249,3,752.94,562.96,Card,E159,2258.82
INV11622,27-02-2025,C1386,P1528,6,2194.29,1615.45,Card,E126,13165.74
INV11623,09-05-2025,C1243,P1500,8,3995.97,2850.41,Card,E163,31967.76
INV11624,22-06-2025,C1746,P1481,8,1524.84,1346.9,Card,E100,12198.72
INV11625,18-02-2025,C1658,P1886,8,3668.03,2955.12,Card,E181,29344.24
INV11626,23-08-2024,C1056,P1403,7,2105.36,1726.6,UPI,E156,14737.52
INV11627,03-08-2024,C1622,P1568,10,4446.4,3507.67,UPI,E189,44464
INV11628,22-08-2024,C1487,P1134,5,2017.46,1616.7,Cash,E162,10087.3
INV11629,24-11-2024,C1514,P1393,4,4349.53,3815.99,Cash,E159,17398.12
INV11630,24-10-2024,C1658,P1142,3,4644.57,3600.42,Card,E138,13933.71
INV11631,21-06-2025,C1216,P1502,3,164.81,116.65,UPI,E134,494.43
INV11632,09-01-2025,C1309,P1390,7,1333.66,962.43,Cash,E192,9335.62
INV11633,26-08-2024,C1192,P1463,10,2805.28,2272.01,Card,E172,28052.8
INV11634,04-10-2024,C1014,P1766,5,1173.38,1012.99,UPI,E137,5866.9
INV11635,30-06-2025,C1265,P1486,7,1478.39,1121.88,Cash,E109,10348.73
INV11636,03-08-2024,C1583,P1363,1,1404.69,1028.15,Cash,E170,1404.69
INV11637,09-01-2025,C1712,P1163,4,1139.66,976.13,Card,E160,4558.64
INV11638,11-09-2024,C1331,P1897,8,1034.5,821.16,UPI,E138,8276
INV11639,24-08-2024,C1524,P1308,5,1353.44,1212.61,UPI,E132,6767.2
INV11640,14-04-2025,C1164,P1862,7,3218.61,2700.75,Card,E150,22530.27
INV11641,20-01-2025,C1891,P1889,4,4011.38,3447.96,Cash,E171,16045.52
INV11642,16-08-2024,C1416,P1973,8,4635.19,3842.31,Cash,E176,37081.52
INV11643,26-05-2025,C1732,P1898,7,3728.26,3159.01,Cash,E197,26097.82
INV11644,29-06-2025,C1001,P1441,4,4462.58,3947.82,Card,E188,17850.32
INV11645,10-08-2024,C1201,P1825,1,1622.86,1263.9,Card,E113,1622.86
INV11646,16-09-2024,C1842,P1983,1,2337.74,1900.86,UPI,E124,2337.74
INV11647,29-01-2025,C1182,P1665,1,1934.35,1575.66,UPI,E140,1934.35
INV11648,08-09-2024,C1854,P1165,5,756.38,576.73,Cash,E164,3781.9
INV11649,15-04-2025,C1195,P1552,9,983.98,818.64,Cash,E152,8855.82
INV11650,29-01-2025,C1587,P1829,5,1338.35,942.67,Cash,E122,6691.75
INV11651,07-01-2025,C1975,P1491,1,4382.43,3117.87,UPI,E118,4382.43
INV11652,24-01-2025,C1775,P1915,10,1315.56,1020.8,UPI,E107,13155.6
INV11653,13-11-2024,C1220,P1375,3,388.1,326.27,Card,E195,1164.3
INV11654,26-07-2024,C1143,P1677,7,231.15,162.32,UPI,E122,1618.05
INV11655,14-03-2025,C1792,P1309,1,3736.03,3345.9,UPI,E100,3736.03
INV11656,27-10-2024,C1986,P1526,9,3124.39,2289.1,UPI,E142,28119.51
INV11657,18-02-2025,C1779,P1513,4,2266.81,1989.29,Cash,E103,9067.24
INV11658,25-03-2025,C1789,P1878,8,2380.76,1738.05,Card,E194,19046.08
INV11659,06-09-2024,C1075,P1137,5,381.87,306.77,UPI,E121,1909.35
INV11660,10-03-2025,C1997,P1405,7,4794.7,3629.94,Card,E102,33562.9
INV11661,03-07-2025,C1597,P1677,10,231.15,162.32,Cash,E171,2311.5
INV11662,26-08-2024,C1185,P1583,2,1650.1,1289.73,UPI,E140,3300.2
INV11663,18-06-2025,C1588,P1710,5,2049.22,1464.86,Cash,E137,10246.1
INV11664,22-03-2025,C1578,P1014,2,2282.89,1625.07,Cash,E166,4565.78
INV11665,14-02-2025,C1287,P1818,4,2405.9,2089.14,Cash,E126,9623.6
INV11666,24-02-2025,C1555,P1393,8,4349.53,3815.99,Card,E125,34796.24
INV11667,14-07-2025,C1408,P1159,8,4284.54,3544.41,UPI,E177,34276.32
INV11668,09-06-2025,C1985,P1962,6,299.94,260.65,Cash,E113,1799.64
INV11669,18-03-2025,C1476,P1601,8,2047.46,1830.7,UPI,E132,16379.68
INV11670,10-12-2024,C1061,P1770,6,4502.93,3731.57,Card,E102,27017.58
INV11671,04-08-2024,C1708,P1803,4,1492.05,1095.92,UPI,E101,5968.2
INV11672,20-10-2024,C1128,P1898,7,3728.26,3159.01,Cash,E106,26097.82
INV11673,22-07-2025,C1237,P1349,5,4869.96,3516.8,UPI,E106,24349.8
INV11674,16-02-2025,C1378,P1573,2,1676.06,1289.66,Card,E113,3352.12
INV11675,06-04-2025,C1287,P1506,3,4219.55,3489.42,Cash,E192,12658.65
INV11676,24-02-2025,C1551,P1938,10,1372.84,1128.56,Cash,E195,13728.4
INV11677,18-09-2024,C1488,P1388,7,2171.94,1859.14,Card,E107,15203.58
INV11678,19-06-2025,C1732,P1966,1,1188.36,1057.92,Card,E103,1188.36
INV11679,30-07-2024,C1640,P1962,5,299.94,260.65,Card,E155,1499.7
INV11680,10-05-2025,C1052,P1339,8,4384.45,3934.8,Card,E192,35075.6
INV11681,17-07-2025,C1435,P1074,1,2258.96,1817.84,Cash,E180,2258.96
INV11682,16-12-2024,C1287,P1951,4,1465.88,1295.52,Cash,E146,5863.52
INV11683,07-08-2024,C1148,P1228,6,2079.48,1578.15,Card,E178,12476.88
INV11684,11-09-2024,C1554,P1539,10,4093.18,3525.49,UPI,E169,40931.8
INV11685,28-11-2024,C1316,P1560,9,1723.25,1367.55,Card,E196,15509.25
INV11686,08-04-2025,C1375,P1872,3,515.05,361.88,UPI,E162,1545.15
INV11687,17-12-2024,C1214,P1345,4,3786.04,2810.03,Cash,E153,15144.16
INV11688,22-02-2025,C1770,P1624,3,2658.37,1961.22,Cash,E110,7975.11
INV11689,30-05-2025,C1650,P1575,2,2486.88,1879.74,Card,E102,4973.76
INV11690,07-06-2025,C1540,P1737,2,548.41,391.28,Cash,E172,1096.82
INV11691,19-08-2024,C1367,P1954,9,3438.79,2416.08,UPI,E167,30949.11
INV11692,12-03-2025,C1927,P1112,3,3566.87,3166.15,UPI,E122,10700.61
INV11693,20-05-2025,C1426,P1811,8,3043.52,2332.96,Cash,E109,24348.16
INV11694,12-01-2025,C1970,P1088,8,4959.09,3775.42,UPI,E100,39672.72
INV11695,18-11-2024,C1373,P1373,3,1170.01,861.95,UPI,E151,3510.03
INV11696,26-11-2024,C1372,P1719,10,3968.84,3426.42,Cash,E117,39688.4
INV11697,10-10-2024,C1398,P1286,4,3269.94,2754.86,UPI,E141,13079.76
INV11698,03-01-2025,C1798,P1442,9,895.62,772.47,Cash,E181,8060.58
INV11699,25-01-2025,C1964,P1318,8,3076.44,2213.68,Cash,E139,24611.52
INV11700,15-08-2024,C1593,P1761,8,2607.03,1884.12,Cash,E187,20856.24
INV11701,16-12-2024,C1262,P1197,3,4283.6,3369.63,Cash,E106,12850.8
INV11702,09-07-2025,C1712,P1425,9,4816.08,3470.47,Cash,E162,43344.72
INV11703,13-05-2025,C1043,P1300,6,3931.39,3408.05,Card,E151,23588.34
INV11704,04-07-2025,C1519,P1995,4,653.35,586.07,Cash,E153,2613.4
INV11705,27-10-2024,C1799,P1439,2,1057.14,852.81,Cash,E180,2114.28
INV11706,11-06-2025,C1858,P1581,8,2347.82,1823.25,UPI,E119,18782.56
INV11707,22-05-2025,C1735,P1613,8,645.86,477.94,Card,E127,5166.88
INV11708,23-07-2024,C1403,P1602,9,1984.43,1780.19,Cash,E115,17859.87
INV11709,31-03-2025,C1100,P1564,3,2577.08,2142.81,Cash,E144,7731.24
INV11710,05-04-2025,C1701,P1012,5,2586.04,1901.04,Card,E154,12930.2
INV11711,23-03-2025,C1944,P1077,9,834.42,608.19,UPI,E132,7509.78
INV11712,14-07-2025,C1943,P1545,7,2299.85,2040.24,Card,E131,16098.95
INV11713,25-06-2025,C1034,P1353,4,899.01,756.17,Card,E105,3596.04
INV11714,31-08-2024,C1415,P1680,7,2766.09,2180.47,Card,E141,19362.63
INV11715,16-11-2024,C1462,P1238,7,4531.56,3472.24,Cash,E190,31720.92
INV11716,01-05-2025,C1131,P1003,7,4496.44,3895.12,Card,E189,31475.08
INV11717,04-06-2025,C1720,P1064,6,2453.25,2033.3,UPI,E186,14719.5
INV11718,15-10-2024,C1787,P1665,9,1934.35,1575.66,Card,E147,17409.15
INV11719,27-02-2025,C1035,P1778,2,745.72,555.92,Card,E147,1491.44
INV11720,03-03-2025,C1054,P1197,10,4283.6,3369.63,Card,E127,42836
INV11721,15-12-2024,C1183,P1634,10,2397.53,2074.88,UPI,E171,23975.3
INV11722,27-07-2024,C1956,P1577,8,1585.17,1139.01,UPI,E136,12681.36
INV11723,21-12-2024,C1178,P1941,6,1172.66,1038.82,Card,E154,7035.96
INV11724,20-08-2024,C1982,P1460,3,3487.88,2542.47,Cash,E103,10463.64
INV11725,02-04-2025,C1627,P1944,8,4086.78,3524.58,UPI,E145,32694.24
INV11726,07-03-2025,C1456,P1478,9,4359.93,3340.52,Cash,E187,39239.37
INV11727,25-08-2024,C1125,P1439,1,1057.14,852.81,Card,E141,1057.14
INV11728,14-06-2025,C1227,P1650,5,2466.26,2163.98,Card,E156,12331.3
INV11729,24-10-2024,C1282,P1636,9,775.56,583.48,Cash,E110,6980.04
INV11730,15-08-2024,C1463,P1282,1,3329.88,2556.83,UPI,E114,3329.88
INV11731,31-12-2024,C1004,P1678,10,3776.03,3123.56,Cash,E168,37760.3
INV11732,20-06-2025,C1245,P1063,10,4878.47,3970.31,Card,E104,48784.7
INV11733,17-06-2025,C1685,P1936,4,1980.3,1485.12,Cash,E142,7921.2
INV11734,11-02-2025,C1851,P1107,1,3909.04,3000.99,UPI,E114,3909.04
INV11735,11-01-2025,C1780,P1140,5,3024.83,2434.14,UPI,E138,15124.15
INV11736,21-02-2025,C1096,P1489,6,2045.33,1688.6,Card,E117,12271.98
INV11737,17-06-2025,C1433,P1088,1,4959.09,3775.42,UPI,E142,4959.09
INV11738,19-11-2024,C1311,P1984,8,2802.34,2238.67,Cash,E110,22418.72
INV11739,02-02-2025,C1163,P1426,10,4678.53,3337.72,UPI,E172,46785.3
INV11740,16-05-2025,C1214,P1322,5,3774.22,3036.09,UPI,E167,18871.1
INV11741,03-08-2024,C1671,P1395,8,537.95,385.37,Card,E173,4303.6
INV11742,15-09-2024,C1696,P1745,2,1216.87,902.53,UPI,E135,2433.74
INV11743,29-01-2025,C1666,P1802,3,2325.48,1802.83,Cash,E132,6976.44
INV11744,26-01-2025,C1538,P1519,10,391.03,334.17,Cash,E195,3910.3
INV11745,20-03-2025,C1978,P1570,5,3525.89,2531.45,Card,E154,17629.45
INV11746,11-12-2024,C1407,P1136,3,850.1,764.73,Card,E129,2550.3
INV11747,18-09-2024,C1175,P1923,9,4388.99,3162.96,Card,E171,39500.91
INV11748,19-02-2025,C1249,P1863,3,3153.59,2715.83,Card,E127,9460.77
INV11749,05-09-2024,C1720,P1824,2,3884.17,3270.82,UPI,E185,7768.34
INV11750,10-10-2024,C1838,P1844,4,435.94,372.95,Cash,E109,1743.76
INV11751,03-11-2024,C1664,P1965,1,896.53,793.85,Cash,E139,896.53
INV11752,17-02-2025,C1415,P1452,1,3885.3,3003.93,Cash,E150,3885.3
INV11753,22-05-2025,C1617,P1788,3,4861.88,3542.56,Card,E106,14585.64
INV11754,27-07-2024,C1404,P1387,4,3598.84,2846.09,Cash,E137,14395.36
INV11755,30-01-2025,C1481,P1760,10,1838.44,1338.68,Cash,E129,18384.4
INV11756,21-03-2025,C1620,P1017,9,2471.95,2011.49,Card,E132,22247.55
INV11757,05-04-2025,C1826,P1530,10,931.91,824.37,UPI,E158,9319.1
INV11758,07-03-2025,C1719,P1384,3,3756.2,2760.18,UPI,E136,11268.6
INV11759,13-01-2025,C1674,P1724,3,2891.69,2337.8,Cash,E165,8675.07
INV11760,15-09-2024,C1133,P1120,9,1371.32,1224.3,Cash,E181,12341.88
INV11761,17-09-2024,C1598,P1932,9,735.99,598.98,Card,E101,6623.91
INV11762,21-11-2024,C1559,P1431,3,259.89,185.95,UPI,E170,779.67
INV11763,24-12-2024,C1035,P1530,8,931.91,824.37,UPI,E144,7455.28
INV11764,09-01-2025,C1828,P1720,3,4408.4,3685.09,Cash,E178,13225.2
INV11765,04-11-2024,C1333,P1447,3,2946.09,2147.61,UPI,E183,8838.27
INV11766,11-06-2025,C1216,P1697,3,2202.19,1751.78,UPI,E186,6606.57
INV11767,14-03-2025,C1504,P1960,4,850.14,622.57,Cash,E184,3400.56
INV11768,16-01-2025,C1213,P1908,9,2874.89,2174.45,Card,E105,25874.01
INV11769,08-03-2025,C1828,P1523,7,777.78,649,Card,E131,5444.46
INV11770,22-05-2025,C1735,P1977,3,4192.95,3635.53,Cash,E133,12578.85
INV11771,26-06-2025,C1045,P1517,1,141.05,104.35,Card,E111,141.05
INV11772,12-12-2024,C1510,P1760,2,1838.44,1338.68,UPI,E106,3676.88
INV11773,22-04-2025,C1319,P1145,6,1848.62,1425.22,Card,E177,11091.72
INV11774,07-07-2025,C1244,P1417,5,854.69,658.22,Cash,E127,4273.45
INV11775,23-12-2024,C1166,P1705,5,1417.52,1158.15,UPI,E143,7087.6
INV11776,16-05-2025,C1755,P1883,6,353.19,304.68,Cash,E141,2119.14
INV11777,09-04-2025,C1079,P1532,3,3001,2305.42,Card,E127,9003
INV11778,18-03-2025,C1661,P1565,4,815.18,578.39,UPI,E158,3260.72
INV11779,02-03-2025,C1012,P1830,7,3946.08,3001.89,Card,E159,27622.56
INV11780,23-08-2024,C1977,P1023,6,3367.71,2363.24,Card,E144,20206.26
INV11781,30-07-2024,C1859,P1046,10,4764.65,4207.85,Cash,E176,47646.5
INV11782,13-10-2024,C1663,P1730,2,158.68,125.97,UPI,E132,317.36
INV11783,20-02-2025,C1869,P1439,7,1057.14,852.81,Card,E107,7399.98
INV11784,16-10-2024,C1965,P1729,7,3946.58,3099.06,Cash,E147,27626.06
INV11785,25-10-2024,C1311,P1211,4,3956.93,3345.87,UPI,E181,15827.72
INV11786,15-03-2025,C1091,P1507,1,4125.88,3311.1,Card,E138,4125.88
INV11787,09-04-2025,C1039,P1572,1,4947.86,3687.39,Card,E158,4947.86
INV11788,03-12-2024,C1207,P1749,10,760.01,573.68,Card,E169,7600.1
INV11789,06-01-2025,C1806,P1865,1,2257.11,1944.82,UPI,E132,2257.11
INV11790,23-02-2025,C1711,P1836,4,4550.9,3754.75,Cash,E195,18203.6
INV11791,15-05-2025,C1700,P1920,3,3465.71,2869.68,UPI,E183,10397.13
INV11792,28-08-2024,C1718,P1487,4,3409.39,2851.46,UPI,E142,13637.56
INV11793,23-08-2024,C1269,P1725,1,2755.74,2250.59,Card,E142,2755.74
INV11794,02-08-2024,C1296,P1850,8,1041.83,840.51,Cash,E102,8334.64
INV11795,20-05-2025,C1985,P1930,1,4228.69,3360.36,Cash,E154,4228.69
INV11796,20-10-2024,C1854,P1619,4,4869.2,3738.38,Cash,E122,19476.8
INV11797,19-06-2025,C1414,P1067,8,588.51,504.39,Cash,E177,4708.08
INV11798,29-03-2025,C1796,P1472,4,2136.17,1836.86,Cash,E109,8544.68
INV11799,27-11-2024,C1778,P1460,10,3487.88,2542.47,UPI,E153,34878.8
INV11800,23-10-2024,C1711,P1659,6,2259.84,1921.45,Cash,E145,13559.04
INV11801,30-04-2025,C1738,P1137,4,381.87,306.77,Cash,E128,1527.48
INV11802,17-07-2025,C1130,P1859,5,1590.72,1131.04,Card,E177,7953.6
INV11803,07-10-2024,C1723,P1988,6,1397.19,1237.32,Card,E195,8383.14
INV11804,12-02-2025,C1270,P1533,6,1484.43,1116.41,UPI,E152,8906.58
INV11805,23-09-2024,C1233,P1140,8,3024.83,2434.14,Cash,E109,24198.64
INV11806,20-02-2025,C1645,P1819,1,4267.14,3533.97,UPI,E135,4267.14
INV11807,23-08-2024,C1613,P1500,4,3995.97,2850.41,Card,E140,15983.88
INV11808,05-02-2025,C1587,P1297,5,3076.17,2640.05,Card,E186,15380.85
INV11809,22-09-2024,C1717,P1277,6,989.36,710.95,Card,E125,5936.16
INV11810,14-08-2024,C1915,P1308,9,1353.44,1212.61,Card,E170,12180.96
INV11811,15-11-2024,C1971,P1759,2,4771.49,4020.38,Card,E152,9542.98
INV11812,26-03-2025,C1195,P1087,8,2734.89,2252.22,UPI,E194,21879.12
INV11813,27-10-2024,C1591,P1487,4,3409.39,2851.46,Card,E125,13637.56
INV11814,06-03-2025,C1490,P1940,1,2620.97,2011.75,Cash,E156,2620.97
INV11815,01-07-2025,C1306,P1494,9,1290.19,1101.06,Card,E116,11611.71
INV11816,23-04-2025,C1072,P1079,9,3296.77,2771.78,UPI,E137,29670.93
INV11817,13-04-2025,C1131,P1349,6,4869.96,3516.8,Card,E141,29219.76
INV11818,28-11-2024,C1487,P1157,10,4787.53,3676.38,Cash,E180,47875.3
INV11819,23-06-2025,C1836,P1550,4,3901.78,3042.85,Cash,E132,15607.12
INV11820,02-07-2025,C1386,P1356,10,402.81,329.48,Card,E191,4028.1
INV11821,04-12-2024,C1629,P1287,9,3537.96,3039.96,UPI,E179,31841.64
INV11822,02-01-2025,C1051,P1246,8,4127.88,3178.56,UPI,E138,33023.04
INV11823,13-12-2024,C1947,P1530,6,931.91,824.37,UPI,E189,5591.46
INV11824,16-05-2025,C1005,P1713,8,2439.28,2115.47,Card,E119,19514.24
INV11825,09-10-2024,C1777,P1058,1,1773.34,1486.73,Card,E102,1773.34
INV11826,22-07-2024,C1670,P1640,7,3623.52,3006.27,UPI,E188,25364.64
INV11827,17-03-2025,C1907,P1398,4,3064.14,2609.91,UPI,E113,12256.56
INV11828,04-03-2025,C1435,P1508,6,1263.72,951.5,Card,E192,7582.32
INV11829,31-01-2025,C1461,P1400,7,4438.78,3627.52,Cash,E149,31071.46
INV11830,18-07-2025,C1511,P1706,9,3751.28,3053.42,UPI,E123,33761.52
INV11831,10-09-2024,C1960,P1538,3,4448.5,3863.94,Cash,E127,13345.5
INV11832,29-09-2024,C1749,P1488,6,799.8,656.68,Cash,E154,4798.8
INV11833,17-12-2024,C1184,P1890,10,742.43,636,Card,E149,7424.3
INV11834,22-07-2024,C1728,P1171,6,1411.54,1179.5,Cash,E176,8469.24
INV11835,30-09-2024,C1550,P1857,3,307.71,233.81,Cash,E185,923.13
INV11836,28-07-2024,C1262,P1633,4,539.82,406.83,UPI,E170,2159.28
INV11837,01-11-2024,C1816,P1166,2,2933.91,2441.24,Cash,E109,5867.82
INV11838,11-12-2024,C1576,P1604,8,4519.11,3954.57,Cash,E155,36152.88
INV11839,11-07-2025,C1329,P1357,2,3607.5,2560.72,Card,E128,7215
INV11840,06-06-2025,C1086,P1150,3,1123.29,943.76,Card,E140,3369.87
INV11841,18-05-2025,C1241,P1743,10,1595.03,1334.62,UPI,E145,15950.3
INV11842,14-10-2024,C1984,P1068,5,4876.89,3700.5,Cash,E125,24384.45
INV11843,27-12-2024,C1463,P1212,2,2134.14,1844.92,UPI,E198,4268.28
INV11844,03-04-2025,C1028,P1710,5,2049.22,1464.86,UPI,E113,10246.1
INV11845,03-10-2024,C1312,P1988,5,1397.19,1237.32,Cash,E113,6985.95
INV11846,29-05-2025,C1926,P1217,4,1749.82,1400.3,UPI,E159,6999.28
INV11847,24-10-2024,C1029,P1346,2,2510.27,1921.69,Card,E153,5020.54
INV11848,31-12-2024,C1476,P1952,8,1623.58,1325.95,UPI,E157,12988.64
INV11849,03-07-2025,C1655,P1025,7,2732.67,2346.96,Card,E128,19128.69
INV11850,04-04-2025,C1388,P1890,2,742.43,636,UPI,E176,1484.86
INV11851,06-03-2025,C1901,P1958,7,383.54,308.89,Cash,E151,2684.78
INV11852,08-10-2024,C1106,P1090,6,4545.51,3578.23,Card,E146,27273.06
INV11853,30-12-2024,C1405,P1999,8,383.7,297.76,Cash,E161,3069.6
INV11854,28-02-2025,C1658,P1207,3,2984.54,2238.4,Cash,E127,8953.62
INV11855,16-12-2024,C1118,P1507,1,4125.88,3311.1,UPI,E194,4125.88
INV11856,07-08-2024,C1867,P1965,3,896.53,793.85,Card,E191,2689.59
INV11857,26-09-2024,C1924,P1896,5,4669.64,3280.07,Card,E143,23348.2
INV11858,05-03-2025,C1091,P1226,10,1148.29,961.83,UPI,E126,11482.9
INV11859,11-06-2025,C1144,P1834,5,4091.11,3674.93,UPI,E184,20455.55
INV11860,22-07-2024,C1244,P1791,10,1533.15,1230.82,Card,E112,15331.5
INV11861,04-06-2025,C1984,P1443,7,1626.07,1411.29,Card,E166,11382.49
INV11862,22-03-2025,C1866,P1283,9,3356.26,2931.85,Card,E174,30206.34
INV11863,10-10-2024,C1158,P1882,8,2676.91,2086.85,UPI,E167,21415.28
INV11864,29-08-2024,C1233,P1540,6,1882.47,1685.28,Cash,E182,11294.82
INV11865,13-08-2024,C1567,P1489,6,2045.33,1688.6,Cash,E195,12271.98
INV11866,12-11-2024,C1927,P1171,3,1411.54,1179.5,Card,E169,4234.62
INV11867,17-09-2024,C1996,P1868,5,4204.32,3402.1,Cash,E191,21021.6
INV11868,19-02-2025,C1030,P1129,1,1062.87,925.01,Card,E191,1062.87
INV11869,21-12-2024,C1970,P1584,1,4762.28,3886.54,UPI,E146,4762.28
INV11870,16-03-2025,C1472,P1968,8,1025.4,848.29,UPI,E174,8203.2
INV11871,08-12-2024,C1516,P1190,9,1985.54,1659.32,Card,E137,17869.86
INV11872,01-10-2024,C1413,P1831,6,4864.25,4368.06,Card,E186,29185.5
INV11873,20-07-2025,C1498,P1515,1,1752.28,1349.36,Cash,E110,1752.28
INV11874,07-03-2025,C1323,P1609,6,3582.69,2626.31,Cash,E108,21496.14
INV11875,14-05-2025,C1062,P1297,7,3076.17,2640.05,Card,E181,21533.19
INV11876,06-04-2025,C1891,P1597,3,3041.19,2670.45,Card,E127,9123.57
INV11877,25-09-2024,C1930,P1548,5,2304.84,1930.61,Card,E129,11524.2
INV11878,23-09-2024,C1004,P1425,4,4816.08,3470.47,Card,E128,19264.32
INV11879,03-07-2025,C1414,P1159,8,4284.54,3544.41,Card,E138,34276.32
INV11880,06-02-2025,C1967,P1030,10,3032.94,2134.61,Card,E162,30329.4
INV11881,05-06-2025,C1792,P1416,1,1617.73,1346.79,Card,E133,1617.73
INV11882,17-09-2024,C1459,P1652,9,3275.45,2612.39,Card,E158,29479.05
INV11883,01-02-2025,C1767,P1214,4,2950.49,2226.14,UPI,E179,11801.96
INV11884,20-06-2025,C1374,P1089,7,4038.93,3412.91,Cash,E181,28272.51
INV11885,29-03-2025,C1972,P1804,10,2091.07,1874.04,Card,E122,20910.7
INV11886,25-08-2024,C1565,P1209,10,2987.73,2234.88,UPI,E145,29877.3
INV11887,09-07-2025,C1023,P1284,2,4153.84,3703.65,Card,E127,8307.68
INV11888,11-01-2025,C1744,P1575,8,2486.88,1879.74,Cash,E105,19895.04
INV11889,30-09-2024,C1333,P1755,2,2238.93,2009.2,Cash,E180,4477.86
INV11890,24-05-2025,C1531,P1645,4,4085.75,2980.3,UPI,E146,16343
INV11891,21-05-2025,C1092,P1455,3,504.06,396.11,Cash,E142,1512.18
INV11892,10-11-2024,C1359,P1866,5,240.94,196.32,Cash,E130,1204.7
INV11893,02-11-2024,C1521,P1982,10,4793.93,4184.13,Cash,E150,47939.3
INV11894,04-12-2024,C1014,P1060,5,2760.87,2288.81,Card,E133,13804.35
INV11895,09-01-2025,C1119,P1673,7,2240.09,1797.22,Card,E162,15680.63
INV11896,24-10-2024,C1099,P1583,6,1650.1,1289.73,Card,E107,9900.6
INV11897,01-03-2025,C1376,P1812,10,3396.5,2975.89,Card,E168,33965
INV11898,21-04-2025,C1205,P1551,7,4225.3,3473.08,Cash,E154,29577.1
INV11899,07-08-2024,C1580,P1574,6,2050.34,1535.29,Cash,E196,12302.04
INV11900,02-05-2025,C1575,P1101,5,1314.79,1019.62,Card,E156,6573.95
INV11901,18-10-2024,C1913,P1021,6,677.51,492.46,Cash,E195,4065.06
INV11902,31-03-2025,C1337,P1664,6,3506.5,2502.65,Cash,E149,21039
INV11903,14-10-2024,C1905,P1436,6,1297.28,1117.72,Card,E156,7783.68
INV11904,19-06-2025,C1558,P1743,3,1595.03,1334.62,Cash,E192,4785.09
INV11905,23-06-2025,C1761,P1746,6,539.39,387.78,UPI,E120,3236.34
INV11906,31-05-2025,C1732,P1884,2,809.32,671.59,Cash,E100,1618.64
INV11907,23-05-2025,C1896,P1573,3,1676.06,1289.66,UPI,E125,5028.18
INV11908,03-11-2024,C1518,P1163,7,1139.66,976.13,Cash,E106,7977.62
INV11909,22-10-2024,C1132,P1971,8,2605.77,2082.48,Card,E143,20846.16
INV11910,02-06-2025,C1098,P1892,7,1430.83,1027.79,Cash,E102,10015.81
INV11911,08-05-2025,C1388,P1112,10,3566.87,3166.15,Cash,E111,35668.7
INV11912,21-04-2025,C1087,P1854,5,1401.78,1250.89,Card,E165,7008.9
INV11913,05-06-2025,C1154,P1278,6,3152.99,2524.6,UPI,E173,18917.94
INV11914,05-01-2025,C1728,P1239,10,2127.61,1668.6,Card,E112,21276.1
INV11915,08-06-2025,C1087,P1768,1,2652.67,2284.17,Cash,E165,2652.67
INV11916,22-07-2025,C1537,P1077,6,834.42,608.19,UPI,E198,5006.52
INV11917,27-06-2025,C1449,P1265,4,4635.51,3968.78,Cash,E114,18542.04
INV11918,04-05-2025,C1600,P1378,9,835.28,620.72,Cash,E103,7517.52
INV11919,24-04-2025,C1312,P1559,1,4659.29,3793.38,Card,E180,4659.29
INV11920,07-11-2024,C1944,P1496,9,3731.49,2684.53,Cash,E183,33583.41
INV11921,26-04-2025,C1836,P1523,10,777.78,649,UPI,E169,7777.8
INV11922,10-07-2025,C1267,P1773,3,1526.71,1095.24,Cash,E192,4580.13
INV11923,21-10-2024,C1023,P1476,4,4551.49,4038.05,Cash,E172,18205.96
INV11924,08-12-2024,C1177,P1300,2,3931.39,3408.05,UPI,E193,7862.78
INV11925,14-06-2025,C1368,P1757,5,266.83,233.75,Cash,E106,1334.15
INV11926,22-05-2025,C1611,P1213,4,3975.3,2839.62,Cash,E121,15901.2
INV11927,01-07-2025,C1051,P1775,3,3219.42,2341.2,Card,E129,9658.26
INV11928,28-01-2025,C1584,P1982,3,4793.93,4184.13,Cash,E129,14381.79
INV11929,28-06-2025,C1523,P1676,8,221.29,168.06,Cash,E159,1770.32
INV11930,28-12-2024,C1971,P1687,8,1654.41,1217.29,Card,E118,13235.28
INV11931,31-05-2025,C1475,P1256,6,2180.44,1688.86,UPI,E171,13082.64
INV11932,08-10-2024,C1346,P1949,8,508.49,427.34,Card,E177,4067.92
INV11933,16-01-2025,C1241,P1118,6,2527.43,2265.36,Card,E195,15164.58
INV11934,06-02-2025,C1490,P1495,1,3234.62,2285.12,Cash,E163,3234.62
INV11935,10-04-2025,C1340,P1250,2,4089.24,2991.92,Card,E124,8178.48
